trade_date,ts_code,up_limit,down_limit
20250403,002225.SZ,5.92,4.84
20250403,002226.SZ,6.3,5.16
20250403,002227.SZ,13.87,11.35
20250403,002228.SZ,3.49,2.85
20250403,002229.SZ,13.24,10.84
20250403,002230.SZ,53.08,43.43
20250403,002231.SZ,5.79,4.73
20250403,002232.SZ,20.2,16.52
20250403,002233.SZ,9.0,7.36
20250403,002234.SZ,10.03,8.21
20250403,002235.SZ,5.67,4.64
20250403,002236.SZ,18.61,15.23
20250403,002237.SZ,12.11,9.91
20250403,002238.SZ,9.32,7.62
20250403,002239.SZ,3.28,2.68
20250403,002240.SZ,14.1,11.54
20250403,002241.SZ,28.59,23.39
20250403,002242.SZ,11.14,9.12
20250403,002243.SZ,9.53,7.79
20250403,002244.SZ,11.17,9.14
20250403,002245.SZ,15.76,12.9
20250403,002246.SZ,11.42,9.34
20250403,002247.SZ,2.68,2.2
20250403,002248.SZ,9.67,7.91
20250403,002249.SZ,8.27,6.77
20250403,002250.SZ,7.73,6.33
20250403,002251.SZ,4.14,3.74
20250403,002252.SZ,7.77,6.35
20250403,002253.SZ,12.33,10.09
20250403,002254.SZ,11.13,9.11
20250403,002255.SZ,9.41,7.7
20250403,002256.SZ,2.54,2.08
20250403,002258.SZ,9.74,7.97
20250403,002259.SZ,2.48,2.24
20250403,002261.SZ,31.45,25.73
20250403,002262.SZ,24.71,20.21
20250403,002263.SZ,2.7,2.21
20250403,002264.SZ,6.74,5.52
20250403,002265.SZ,23.24,19.02
20250403,002266.SZ,3.66,3.0
20250403,002267.SZ,9.3,7.61
20250403,002268.SZ,18.01,14.73
20250403,002269.SZ,1.98,1.62
20250403,002270.SZ,16.68,13.64
20250403,002271.SZ,13.27,10.85
20250403,002272.SZ,9.93,8.13
20250403,002273.SZ,25.23,20.65
20250403,002274.SZ,8.68,7.1
20250403,002275.SZ,15.76,12.9
20250403,002276.SZ,15.52,12.7
20250403,002277.SZ,5.69,4.65
20250403,002278.SZ,8.75,7.16
20250403,002279.SZ,7.16,5.86
20250403,002281.SZ,52.34,42.82
20250403,002282.SZ,8.53,6.98
20250403,002283.SZ,7.34,6.0
20250403,002284.SZ,11.18,9.14
20250403,002285.SZ,2.56,2.1
20250403,002286.SZ,8.77,7.17
20250403,002287.SZ,25.15,20.57
20250403,002289.SZ,5.53,5.01
20250403,002290.SZ,28.69,23.47
20250403,002291.SZ,7.0,5.72
20250403,002292.SZ,10.62,8.69
20250403,002293.SZ,9.28,7.6
20250403,002294.SZ,37.25,30.47
20250403,002295.SZ,8.28,6.78
20250403,002296.SZ,12.35,10.11
20250403,002297.SZ,7.33,5.99
20250403,002298.SZ,5.92,4.84
20250403,002299.SZ,16.86,13.8
20250403,002300.SZ,6.71,5.49
20250403,002301.SZ,7.99,6.53
20250403,002302.SZ,6.58,5.38
20250403,002303.SZ,3.87,3.17
20250403,002304.SZ,84.05,68.77
20250403,002305.SZ,1.53,1.25
20250403,002306.SZ,2.39,1.95
20250403,002307.SZ,4.18,3.42
20250403,002309.SZ,2.8,2.54
20250403,002310.SZ,2.09,1.89
20250403,002311.SZ,55.09,45.07
20250403,002312.SZ,12.99,10.63
20250403,002313.SZ,10.44,8.54
20250403,002314.SZ,2.46,2.02
20250403,002315.SZ,49.05,40.13
20250403,002316.SZ,3.71,3.35
20250403,002317.SZ,12.39,10.13
20250403,002318.SZ,28.0,22.91
20250403,002319.SZ,11.69,9.57
20250403,002320.SZ,6.72,5.5
20250403,002321.SZ,2.57,2.11
20250403,002322.SZ,15.19,12.43
20250403,002323.SZ,1.73,1.41
20250403,002324.SZ,10.56,8.64
20250403,002326.SZ,11.56,9.46
20250403,002327.SZ,9.48,7.76
20250403,002328.SZ,6.66,5.45
20250403,002329.SZ,3.42,2.8
20250403,002330.SZ,4.68,3.83
20250403,002331.SZ,8.47,6.93
20250403,002332.SZ,11.17,9.14
20250403,002333.SZ,6.08,4.98
20250403,002334.SZ,9.49,7.77
20250403,002335.SZ,48.0,39.28
20250403,002336.SZ,4.41,3.99
20250403,002337.SZ,6.03,4.93
20250403,002338.SZ,46.77,38.27
20250403,002339.SZ,7.81,6.39
20250403,002340.SZ,7.19,5.89
20250403,002342.SZ,5.52,4.52
20250403,002343.SZ,7.37,6.03
20250403,002344.SZ,4.58,3.74
20250403,002345.SZ,9.74,7.97
20250403,002346.SZ,12.95,10.59
20250403,002347.SZ,7.39,6.05
20250403,002348.SZ,3.63,2.97
20250403,002349.SZ,8.13,6.65
20250403,002350.SZ,7.14,5.84
20250403,002351.SZ,16.16,13.22
20250403,002352.SZ,47.65,38.99
20250403,002353.SZ,40.41,33.07
20250403,002354.SZ,6.81,5.57
20250403,002355.SZ,7.05,5.77
20250403,002356.SZ,3.25,2.66
20250403,002357.SZ,8.36,6.84
20250403,002358.SZ,6.2,5.08
20250403,002360.SZ,5.61,4.59
20250403,002361.SZ,7.47,6.11
20250403,002362.SZ,24.46,20.02
20250403,002363.SZ,8.27,6.77
20250403,002364.SZ,17.04,13.94
20250403,002365.SZ,9.32,7.62
20250403,002366.SZ,5.87,4.81
20250403,002367.SZ,8.21,6.71
20250403,002368.SZ,27.3,22.34
20250403,002369.SZ,10.84,8.87
20250403,002370.SZ,3.72,3.04
20250403,002371.SZ,472.12,386.28
20250403,002372.SZ,13.33,10.91
20250403,002373.SZ,10.19,8.33
20250403,002374.SZ,2.72,2.22
20250403,002375.SZ,4.2,3.44
20250403,002376.SZ,7.46,6.1
20250403,002377.SZ,2.97,2.43
20250403,002378.SZ,7.7,6.3
20250403,002379.SZ,12.67,10.37
20250403,002380.SZ,27.83,22.77
20250403,002381.SZ,7.66,6.26
20250403,002382.SZ,5.59,4.57
20250403,002383.SZ,8.42,6.89
20250403,002384.SZ,36.26,29.66
20250403,002385.SZ,4.4,3.6
20250403,002386.SZ,4.93,4.03
20250403,002387.SZ,10.18,8.33
20250403,002388.SZ,3.52,3.18
20250403,002389.SZ,21.58,17.66
20250403,002390.SZ,4.17,3.41
20250403,002391.SZ,5.56,4.55
20250403,002392.SZ,5.5,4.5
20250403,002393.SZ,18.8,15.38
20250403,002394.SZ,8.5,6.96
20250403,002395.SZ,19.78,16.18
20250403,002396.SZ,22.11,18.09
20250403,002397.SZ,4.46,3.65
20250403,002398.SZ,5.45,4.46
20250403,002399.SZ,12.72,10.4
20250403,002400.SZ,8.69,7.11
20250403,002401.SZ,17.73,14.51
20250403,002402.SZ,21.8,17.84
20250403,002403.SZ,16.32,13.36
20250403,002404.SZ,6.83,5.59
20250403,002405.SZ,9.67,7.91
20250403,002406.SZ,8.38,6.86
20250403,002407.SZ,13.15,10.76
20250403,002408.SZ,5.3,4.34
20250403,002409.SZ,67.76,55.44
20250403,002410.SZ,16.08,13.16
20250403,002412.SZ,6.96,5.7
20250403,002413.SZ,4.96,4.06
20250403,002414.SZ,8.86,7.25
20250403,002415.SZ,33.36,27.3
20250403,002416.SZ,13.73,11.23
20250403,002418.SZ,3.51,2.87
20250403,002419.SZ,5.43,4.45
20250403,002420.SZ,7.07,5.79
20250403,002421.SZ,4.0,3.28
20250403,002422.SZ,40.7,33.3
20250403,002423.SZ,13.82,11.3
20250403,002424.SZ,4.45,4.03
20250403,002425.SZ,2.27,2.05
20250403,002426.SZ,3.37,2.75
20250403,002427.SZ,5.6,4.58
20250403,002428.SZ,22.15,18.13
20250403,002429.SZ,5.75,4.71
20250403,002430.SZ,22.35,18.29
20250403,002431.SZ,2.2,1.8
20250403,002432.SZ,46.51,38.05
20250403,002434.SZ,8.66,7.08
20250403,002436.SZ,13.5,11.04
20250403,002437.SZ,2.88,2.36
20250403,002438.SZ,12.86,10.52
20250403,002439.SZ,18.11,14.81
20250403,002440.SZ,7.66,6.26
20250403,002441.SZ,9.77,7.99
20250403,002442.SZ,7.1,5.81
20250403,002443.SZ,6.66,5.45
20250403,002444.SZ,33.43,27.35
20250403,002445.SZ,2.59,2.12
20250403,002446.SZ,6.9,5.64
20250403,002448.SZ,8.9,7.28
20250403,002449.SZ,10.26,8.4
20250403,002451.SZ,7.35,6.01
20250403,002452.SZ,8.46,6.92
20250403,002453.SZ,6.19,5.07
20250403,002454.SZ,7.74,6.34
20250403,002455.SZ,8.83,7.23
20250403,002456.SZ,13.45,11.01
20250403,002457.SZ,13.15,10.76
20250403,002458.SZ,10.25,8.39
20250403,002459.SZ,12.57,10.29
20250403,002460.SZ,37.33,30.55
20250403,002461.SZ,11.23,9.19
20250403,002462.SZ,14.25,11.66
20250403,002463.SZ,36.61,29.95
20250403,002465.SZ,12.54,10.26
20250403,002466.SZ,33.69,27.57
20250403,002467.SZ,6.22,5.09
20250403,002468.SZ,13.29,10.87
20250403,002469.SZ,9.2,7.52
20250403,002470.SZ,1.96,1.6
20250403,002471.SZ,3.34,2.74
20250403,002472.SZ,38.1,31.18
20250403,002474.SZ,7.29,5.97
20250403,002475.SZ,43.29,35.42
20250403,002476.SZ,4.91,4.01
20250403,002478.SZ,6.4,5.24
20250403,002479.SZ,5.5,4.5
20250403,002480.SZ,6.16,5.04
20250403,002481.SZ,5.68,4.64
20250403,002482.SZ,2.0,1.64
20250403,002483.SZ,7.61,6.23
20250403,002484.SZ,22.59,18.49
20250403,002485.SZ,2.87,2.59
20250403,002486.SZ,2.22,1.82
20250403,002487.SZ,25.83,21.13
20250403,002488.SZ,13.75,11.25
20250403,002489.SZ,4.15,3.39
20250403,002490.SZ,3.72,3.36
20250403,002491.SZ,5.04,4.12
20250403,002492.SZ,5.68,4.64
20250403,002493.SZ,9.48,7.76
20250403,002494.SZ,4.63,3.79
20250403,002495.SZ,2.61,2.13
20250403,002496.SZ,1.53,1.25
20250403,002497.SZ,13.28,10.86
20250403,002498.SZ,4.0,3.28
20250403,002500.SZ,6.64,5.44
20250403,002501.SZ,2.38,1.94
20250403,002506.SZ,2.64,2.16
20250403,002507.SZ,14.8,12.11
20250403,002508.SZ,25.05,20.49
20250403,002510.SZ,5.91,4.83
20250403,002511.SZ,7.17,5.87
20250403,002512.SZ,5.19,4.25
20250403,002513.SZ,4.68,3.83
20250403,002514.SZ,7.17,5.87
20250403,002515.SZ,6.08,4.98
20250403,002516.SZ,5.7,4.66
20250403,002517.SZ,17.85,14.61
20250403,002518.SZ,27.62,22.6
20250403,002519.SZ,5.4,4.42
20250403,002520.SZ,7.33,5.99
20250403,002521.SZ,10.57,8.65
20250403,002522.SZ,5.21,4.27
20250403,002523.SZ,4.0,3.28
20250403,002524.SZ,4.44,3.64
20250403,002526.SZ,4.35,3.56
20250403,002527.SZ,15.22,12.46
20250403,002528.SZ,2.52,2.28
20250403,002529.SZ,8.12,6.64
20250403,002530.SZ,10.93,8.95
20250403,002531.SZ,8.14,6.66
20250403,002532.SZ,9.72,7.96
20250403,002533.SZ,11.74,9.6
20250403,002534.SZ,14.39,11.77
20250403,002535.SZ,5.53,4.53
20250403,002536.SZ,16.3,13.34
20250403,002537.SZ,6.29,5.15
20250403,002538.SZ,6.68,5.46
20250403,002539.SZ,8.61,7.05
20250403,002540.SZ,7.0,5.72
20250403,002541.SZ,23.08,18.88
20250403,002542.SZ,3.73,3.05
20250403,002543.SZ,13.15,10.76
20250403,002544.SZ,24.16,19.76
20250403,002545.SZ,8.34,6.82
20250403,002546.SZ,5.32,4.36
20250403,002547.SZ,4.86,3.98
20250403,002548.SZ,4.19,3.43
20250403,002549.SZ,11.12,9.1
20250403,002550.SZ,6.74,5.52
20250403,002551.SZ,3.65,2.99
20250403,002552.SZ,16.31,13.35
20250403,002553.SZ,22.4,18.32
20250403,002554.SZ,2.79,2.29
20250403,002555.SZ,16.43,13.45
20250403,002556.SZ,5.92,4.84
20250403,002557.SZ,29.03,23.75
20250403,002558.SZ,15.18,12.42
20250403,002559.SZ,11.23,9.19
20250403,002560.SZ,7.11,5.81
20250403,002561.SZ,8.79,7.19
20250403,002562.SZ,4.47,3.65
20250403,002563.SZ,8.02,6.56
20250403,002564.SZ,4.36,3.94
20250403,002565.SZ,3.72,3.04
20250403,002566.SZ,7.93,6.49
20250403,002567.SZ,5.43,4.45
20250403,002568.SZ,28.83,23.59
20250403,002569.SZ,7.68,6.94
20250403,002570.SZ,5.17,4.23
20250403,002571.SZ,7.14,5.84
20250403,002572.SZ,17.8,14.56
20250403,002573.SZ,4.26,3.48
20250403,002574.SZ,7.3,5.98
20250403,002575.SZ,10.01,8.19
20250403,002576.SZ,16.65,13.63
20250403,002577.SZ,24.39,19.95
20250403,002578.SZ,3.58,2.93
20250403,002579.SZ,8.91,7.29
20250403,002580.SZ,15.02,12.29
20250403,002581.SZ,10.12,8.28
20250403,002582.SZ,10.89,8.91
20250403,002583.SZ,12.73,10.41
20250403,002584.SZ,9.19,7.52
20250403,002585.SZ,5.63,4.61
20250403,002586.SZ,2.91,2.63
20250403,002587.SZ,6.37,5.21
20250403,002588.SZ,8.17,6.69
20250403,002589.SZ,3.42,2.8
20250403,002590.SZ,14.48,11.84
20250403,002591.SZ,5.61,4.59
20250403,002592.SZ,5.32,4.82
20250403,002593.SZ,5.29,4.33
20250403,002594.SZ,396.55,324.45
20250403,002595.SZ,66.97,54.79
20250403,002596.SZ,3.75,3.07
20250403,002597.SZ,27.83,22.77
20250403,002598.SZ,12.08,9.88
20250403,002599.SZ,10.59,8.67
20250403,002600.SZ,10.01,8.19
20250403,002601.SZ,19.75,16.16
20250403,002602.SZ,7.05,6.37
20250403,002603.SZ,15.7,12.84
20250403,002605.SZ,31.44,25.72
20250403,002606.SZ,10.45,8.55
20250403,002607.SZ,3.48,2.84
20250403,002608.SZ,8.54,6.98
20250403,002609.SZ,10.36,8.48
20250403,002611.SZ,13.0,10.64
20250403,002612.SZ,17.12,14.0
20250403,002613.SZ,4.68,3.83
20250403,002614.SZ,8.33,6.81
20250403,002615.SZ,8.84,7.24
20250403,002616.SZ,6.57,5.37
20250403,002617.SZ,8.62,7.06
20250403,002620.SZ,4.02,3.29
20250403,002622.SZ,3.06,2.5
20250403,002623.SZ,16.41,13.43
20250403,002624.SZ,12.9,10.56
20250403,002625.SZ,39.29,32.15
20250403,002626.SZ,16.68,13.64
20250403,002627.SZ,5.78,4.73
20250403,002628.SZ,4.58,3.74
20250403,002629.SZ,6.62,5.42
20250403,002630.SZ,5.6,4.58
20250403,002631.SZ,5.06,4.14
20250403,002632.SZ,9.75,7.97
20250403,002633.SZ,12.41,10.15
20250403,002634.SZ,3.78,3.1
20250403,002635.SZ,17.02,13.92
20250403,002636.SZ,9.68,7.92
20250403,002637.SZ,10.38,8.5
20250403,002638.SZ,2.38,1.94
20250403,002639.SZ,10.38,8.5
20250403,002640.SZ,3.45,2.83
20250403,002641.SZ,4.91,4.01
20250403,002642.SZ,8.64,7.07
20250403,002643.SZ,12.29,10.05
20250403,002644.SZ,8.86,7.25
20250403,002645.SZ,10.2,8.34
20250403,002646.SZ,10.2,8.34
20250403,002647.SZ,6.06,5.48
20250403,002648.SZ,24.75,20.25
20250403,002649.SZ,14.62,11.96
20250403,002650.SZ,5.2,4.7
20250403,002651.SZ,7.37,6.03
20250403,002652.SZ,2.95,2.41
20250403,002653.SZ,44.48,36.4
20250403,002654.SZ,14.08,11.52
20250403,002655.SZ,16.36,13.38
20250403,002656.SZ,2.33,2.11
20250403,002657.SZ,22.26,18.22
20250403,002658.SZ,7.81,6.39
20250403,002659.SZ,4.92,4.02
20250403,002660.SZ,10.78,8.82
20250403,002661.SZ,10.51,8.6
20250403,002662.SZ,4.22,3.46
20250403,002663.SZ,1.88,1.54
20250403,002664.SZ,18.37,15.03
20250403,002666.SZ,5.46,4.46
20250403,002667.SZ,13.82,11.3
20250403,002668.SZ,12.43,10.17
20250403,002669.SZ,10.36,8.48
20250403,002670.SZ,14.38,11.76
20250403,002671.SZ,4.74,3.88
20250403,002672.SZ,4.4,3.6
20250403,002673.SZ,8.66,7.08
20250403,002674.SZ,10.7,8.76
20250403,002675.SZ,14.95,12.23
20250403,002676.SZ,7.16,5.86
20250403,002677.SZ,8.65,7.07
20250403,002678.SZ,4.83,3.95
20250403,002679.SZ,9.64,7.88
20250403,002681.SZ,8.25,6.75
20250403,002682.SZ,4.77,3.91
20250403,002683.SZ,32.57,26.65
20250403,002685.SZ,6.8,5.56
20250403,002686.SZ,6.59,5.39
20250403,002687.SZ,4.94,4.04
20250403,002688.SZ,5.94,4.86
20250403,002689.SZ,4.11,3.37
20250403,002690.SZ,19.21,15.71
20250403,002691.SZ,9.44,7.72
20250403,002692.SZ,6.14,5.02
20250403,002693.SZ,9.45,7.73
20250403,002694.SZ,4.81,3.93
20250403,002695.SZ,11.5,9.41
20250403,002696.SZ,5.68,4.64
20250403,002697.SZ,5.79,4.73
20250403,002698.SZ,19.55,15.99
20250403,002700.SZ,10.31,8.43
20250403,002701.SZ,5.78,4.73
20250403,002702.SZ,4.26,3.48
20250403,002703.SZ,13.27,10.85
20250403,002705.SZ,17.9,14.64
20250403,002706.SZ,9.72,7.96
20250403,002707.SZ,8.8,7.2
20250403,002708.SZ,14.2,11.62
20250403,002709.SZ,20.67,16.91
20250403,002712.SZ,5.89,4.82
20250403,002713.SZ,5.19,4.25
20250403,002714.SZ,42.94,35.14
20250403,002715.SZ,18.08,14.8
20250403,002716.SZ,4.18,3.42
20250403,002717.SZ,3.47,2.84
20250403,002718.SZ,14.75,12.07
20250403,002719.SZ,7.76,6.35
20250403,002721.SZ,2.77,2.51
20250403,002722.SZ,16.49,13.49
20250403,002723.SZ,8.87,7.25
20250403,002724.SZ,6.8,5.56
20250403,002725.SZ,12.89,10.55
20250403,002726.SZ,6.83,5.59
20250403,002727.SZ,14.34,11.74
20250403,002728.SZ,8.98,7.34
20250403,002729.SZ,14.78,12.1
20250403,002730.SZ,17.57,14.37
20250403,002731.SZ,11.39,9.32
20250403,002732.SZ,17.59,14.39
20250403,002733.SZ,18.81,15.39
20250403,002734.SZ,11.79,9.65
20250403,002735.SZ,12.05,9.86
20250403,002736.SZ,11.44,9.36
20250403,002737.SZ,19.89,16.27
20250403,002738.SZ,35.35,28.93
20250403,002739.SZ,12.79,10.47
20250403,002741.SZ,17.78,14.54
20250403,002742.SZ,3.91,3.53
20250403,002743.SZ,6.25,5.11
20250403,002745.SZ,10.11,8.27
20250403,002746.SZ,6.63,5.43
20250403,002747.SZ,23.45,19.19
20250403,002748.SZ,8.03,7.27
20250403,002749.SZ,16.49,13.49
20250403,002750.SZ,1.47,1.33
20250403,002752.SZ,6.57,5.37
20250403,002753.SZ,7.33,5.99
20250403,002755.SZ,21.58,17.66
20250403,002756.SZ,36.61,29.95
20250403,002757.SZ,22.46,18.38
20250403,002758.SZ,9.66,7.9
20250403,002759.SZ,8.38,6.86
20250403,002760.SZ,20.42,16.7
20250403,002761.SZ,9.27,7.59
20250403,002762.SZ,6.11,5.0
20250403,002763.SZ,7.48,6.12
20250403,002765.SZ,16.04,13.12
20250403,002766.SZ,6.45,5.27
20250403,002767.SZ,17.89,14.63
20250403,002768.SZ,27.65,22.63
20250403,002769.SZ,7.76,6.35
20250403,002771.SZ,18.39,15.05
20250403,002772.SZ,8.12,6.64
20250403,002773.SZ,29.51,24.15
20250403,002774.SZ,9.01,7.37
20250403,002775.SZ,3.71,3.03
20250403,002777.SZ,19.91,16.29
20250403,002778.SZ,19.47,15.93
20250403,002779.SZ,111.64,91.34
20250403,002780.SZ,12.27,10.04
20250403,002782.SZ,14.89,12.19
20250403,002783.SZ,8.95,7.33
20250403,002785.SZ,31.77,25.99
20250403,002786.SZ,9.96,8.15
20250403,002787.SZ,9.98,8.16
20250403,002788.SZ,9.3,7.61
20250403,002789.SZ,8.82,7.22
20250403,002790.SZ,8.66,7.08
20250403,002791.SZ,26.22,21.46
20250403,002792.SZ,16.27,13.31
20250403,002793.SZ,4.41,3.61
20250403,002795.SZ,5.52,4.52
20250403,002796.SZ,13.18,10.78
20250403,002797.SZ,8.23,6.73
20250403,002798.SZ,4.19,3.43
20250403,002799.SZ,8.31,6.8
20250403,002800.SZ,11.37,9.31
20250403,002801.SZ,43.2,35.34
20250403,002802.SZ,15.81,12.93
20250403,002803.SZ,13.77,11.27
20250403,002805.SZ,12.93,10.58
20250403,002806.SZ,12.79,10.47
20250403,002807.SZ,4.97,4.07
20250403,002808.SZ,3.45,3.13
20250403,002809.SZ,9.19,7.52
20250403,002810.SZ,13.97,11.43
20250403,002811.SZ,10.58,8.66
20250403,002812.SZ,34.31,28.07
20250403,002813.SZ,25.17,20.59
20250403,002815.SZ,12.05,9.86
20250403,002816.SZ,13.2,10.8
20250403,002817.SZ,7.48,6.12
20250403,002818.SZ,14.83,12.13
20250403,002819.SZ,28.41,23.25
20250403,002820.SZ,11.55,9.45
20250403,002821.SZ,87.36,71.48
20250403,002822.SZ,3.54,3.2
20250403,002823.SZ,16.41,13.43
20250403,002824.SZ,17.96,14.7
20250403,002825.SZ,9.44,7.72
20250403,002826.SZ,12.3,10.06
20250403,002827.SZ,27.34,22.37
20250403,002828.SZ,9.3,7.61
20250403,002829.SZ,19.99,16.35
20250403,002830.SZ,14.03,11.48
20250403,002831.SZ,27.86,22.8
20250403,002832.SZ,20.92,17.12
20250403,002833.SZ,20.55,16.81
20250403,002835.SZ,21.45,17.55
20250403,002836.SZ,8.98,7.34
20250403,002837.SZ,42.68,34.92
20250403,002838.SZ,18.63,15.25
20250403,002839.SZ,4.8,3.92
20250403,002840.SZ,12.4,10.14
20250403,002841.SZ,42.46,34.74
20250403,002842.SZ,7.98,6.53
20250403,002843.SZ,24.53,20.07
20250403,002845.SZ,16.63,13.61
20250403,002846.SZ,9.77,7.99
20250403,002847.SZ,74.26,60.76
20250403,002848.SZ,6.18,5.06
20250403,002849.SZ,16.7,13.66
20250403,002850.SZ,135.82,111.12
20250403,002851.SZ,68.46,56.02
20250403,002852.SZ,9.91,8.11
20250403,002853.SZ,16.01,13.1
20250403,002855.SZ,20.14,16.48
20250403,002856.SZ,9.3,7.61
20250403,002857.SZ,16.67,13.64
20250403,002858.SZ,12.74,10.42
20250403,002859.SZ,22.31,18.25
20250403,002860.SZ,11.84,9.68
20250403,002861.SZ,15.13,12.38
20250403,002862.SZ,31.0,25.36
20250403,002863.SZ,6.12,5.0
20250403,002864.SZ,31.05,25.41
20250403,002865.SZ,50.29,41.15
20250403,002866.SZ,17.6,14.4
20250403,002867.SZ,15.13,12.38
20250403,002868.SZ,16.31,13.35
20250403,002869.SZ,29.4,24.06
20250403,002870.SZ,38.72,31.68
20250403,002871.SZ,10.8,8.84
20250403,002872.SZ,4.39,3.97
20250403,002873.SZ,10.59,8.67
20250403,002875.SZ,13.84,11.32
20250403,002876.SZ,29.7,24.3
20250403,002877.SZ,9.65,7.89
20250403,002878.SZ,16.12,13.19
20250403,002879.SZ,18.56,15.18
20250403,002880.SZ,30.5,24.96
20250403,002881.SZ,51.7,42.3
20250403,002882.SZ,18.98,15.53
20250403,002883.SZ,11.57,9.47
20250403,002884.SZ,20.08,16.43
20250403,002885.SZ,15.06,12.32
20250403,002886.SZ,20.85,17.06
20250403,002887.SZ,8.02,6.56
20250403,002888.SZ,19.16,15.68
20250403,002889.SZ,23.51,19.23
20250403,002890.SZ,12.06,9.86
20250403,002891.SZ,46.55,38.09
20250403,002892.SZ,18.29,14.97
20250403,002893.SZ,11.11,9.09
20250403,002895.SZ,27.02,22.1
20250403,002896.SZ,95.32,77.99
20250403,002897.SZ,45.83,37.49
20250403,002898.SZ,8.72,7.14
20250403,002899.SZ,24.87,20.35
20250403,002900.SZ,13.39,10.95
20250403,002901.SZ,39.4,32.24
20250403,002902.SZ,20.88,17.08
20250403,002903.SZ,23.28,19.04
20250403,002905.SZ,8.38,6.86
20250403,002906.SZ,37.74,30.88
20250403,002907.SZ,15.36,12.56
20250403,002908.SZ,10.08,8.24
20250403,002909.SZ,6.47,5.29
20250403,002910.SZ,9.47,7.75
20250403,002911.SZ,12.35,10.11
20250403,002912.SZ,29.93,24.49
20250403,002913.SZ,29.3,23.98
20250403,002915.SZ,14.38,11.76
20250403,002916.SZ,140.33,114.81
20250403,002917.SZ,14.73,12.05
20250403,002918.SZ,11.51,9.41
20250403,002919.SZ,17.95,14.69
20250403,002920.SZ,121.44,99.36
20250403,002921.SZ,15.33,12.55
20250403,002922.SZ,20.39,16.69
20250403,002923.SZ,19.56,16.0
20250403,002925.SZ,17.33,14.18
20250403,002926.SZ,9.59,7.85
20250403,002927.SZ,16.03,13.11
20250403,002928.SZ,8.21,6.71
20250403,002929.SZ,58.4,47.78
20250403,002930.SZ,12.02,9.84
20250403,002931.SZ,20.06,16.42
20250403,002932.SZ,20.78,17.0
20250403,002933.SZ,36.91,30.2
20250403,002935.SZ,16.47,13.47
20250403,002936.SZ,2.15,1.76
20250403,002937.SZ,21.66,17.72
20250403,002938.SZ,40.8,33.38
20250403,002939.SZ,8.98,7.34
20250403,002940.SZ,15.73,12.87
20250403,002941.SZ,11.89,9.73
20250403,002942.SZ,17.4,14.24
20250403,002943.SZ,27.27,22.31
20250403,002945.SZ,15.59,12.75
20250403,002946.SZ,16.17,13.23
20250403,002947.SZ,41.91,34.29
20250403,002948.SZ,4.65,3.81
20250403,002949.SZ,18.88,15.44
20250403,002950.SZ,10.16,8.32
20250403,002951.SZ,7.48,6.76
20250403,002952.SZ,20.68,16.92
20250403,002953.SZ,11.89,9.73
20250403,002955.SZ,27.5,22.5
20250403,002956.SZ,18.71,15.31
20250403,002957.SZ,17.6,14.4
20250403,002958.SZ,3.49,2.85
20250403,002959.SZ,48.64,39.8
20250403,002960.SZ,13.44,11.0
20250403,002961.SZ,17.88,14.63
20250403,002962.SZ,17.68,14.46
20250403,002963.SZ,12.45,10.19
20250403,002965.SZ,57.39,46.95
20250403,002966.SZ,8.83,7.23
20250403,002967.SZ,23.84,19.5
20250403,002968.SZ,10.4,8.51
20250403,002969.SZ,3.8,3.11
20250403,002970.SZ,62.9,51.46
20250403,002971.SZ,22.33,18.27
20250403,002972.SZ,12.31,10.07
20250403,002973.SZ,13.24,10.84
20250403,002975.SZ,39.08,31.98
20250403,002976.SZ,23.5,19.22
20250403,002977.SZ,29.91,24.47
20250403,002978.SZ,35.86,29.34
20250403,002979.SZ,52.72,43.14
20250403,002980.SZ,30.04,24.58
20250403,002981.SZ,24.66,20.18
20250403,002982.SZ,21.33,17.45
20250403,002983.SZ,19.51,15.97
20250403,002984.SZ,26.48,21.66
20250403,002985.SZ,26.77,21.91
20250403,002986.SZ,12.16,9.95
20250403,002987.SZ,20.55,16.81
20250403,002988.SZ,26.4,21.6
20250403,002989.SZ,31.49,25.77
20250403,002990.SZ,32.93,26.95
20250403,002991.SZ,81.59,66.75
20250403,002992.SZ,78.76,64.44
20250403,002993.SZ,44.73,36.59
20250403,002995.SZ,20.85,17.06
20250403,002996.SZ,7.36,6.02
20250403,002997.SZ,44.28,36.23
20250403,002998.SZ,7.39,6.05
20250403,002999.SZ,6.75,5.53
20250403,003000.SZ,13.71,11.21
20250403,003001.SZ,38.39,31.41
20250403,003002.SZ,26.47,21.65
20250403,003003.SZ,11.01,9.01
20250403,003004.SZ,24.41,19.97
20250403,003005.SZ,36.01,29.47
20250403,003006.SZ,27.89,22.82
20250403,003007.SZ,35.06,28.68
20250403,003008.SZ,23.41,19.15
20250403,003009.SZ,41.04,33.58
20250403,003010.SZ,46.81,38.3
20250403,003011.SZ,16.95,13.87
20250403,003012.SZ,7.08,5.8
20250403,003013.SZ,17.9,14.64
20250403,003015.SZ,17.79,14.55
20250403,003016.SZ,7.95,6.51
20250403,003017.SZ,23.82,19.49
20250403,003018.SZ,11.81,9.67
20250403,003019.SZ,41.0,33.54
20250403,003020.SZ,21.43,17.53
20250403,003021.SZ,139.37,114.03
20250403,003022.SZ,16.68,13.64
20250403,003023.SZ,20.48,16.76
